row_id,sentence,topic,domain,sentiment,language_style,char_count,token_count,unique_token_count,avg_word_length,type_token_ratio,has_stopwords,approx_perplexity,unigram_sample,unigram_freq,bigram_sample,bigram_freq,trigram_sample,trigram_freq,4gram_sample,5gram_sample,most_common_bigram,most_common_trigram,tokens_list
1134,Quantum computing could solve complex problems faster. Perhaps.,science,academic,negative,colloquial,63,8,8,6.75,1,FALSE,140.6486,quantum,1,computing could,1,solve complex problems,1,computing could solve complex,computing could solve complex problems,quantum computing,quantum computing could,quantum | computing | could | solve | complex | problems | faster | perhaps
1135,Gene editing technologies raise important ethical questions.,politics,casual_chat,neutral,academic,60,7,7,7.57,1,FALSE,140.6871,gene,1,important ethical,1,important ethical questions,1,gene editing technologies raise,gene editing technologies raise important,gene editing,gene editing technologies,gene | editing | technologies | raise | important | ethical | questions
1136,Space exploration has accelerated in recent decades.,music,e-commerce,mixed,formal,52,7,7,6.43,1,TRUE,385.2546,space,1,exploration has,1,space exploration has,1,has accelerated in recent,exploration has accelerated in recent,space exploration,space exploration has,space | exploration | has | accelerated | in | recent | decades
1137,The discovery of new species continues to surprise scientists.,movies,healthcare,positive,informal,62,9,9,5.89,1,TRUE,77.7437,the,1,species continues,1,new species continues,1,continues to surprise scientists,of new species continues to,the discovery,the discovery of,the | discovery | of | new | species | continues | to | surprise | scientists
1138,Chemistry plays a role in everything around us.,books,legal,negative,technical,47,8,8,4.88,1,TRUE,29.9553,chemistry,1,plays a,1,chemistry plays a,1,plays a role in,plays a role in everything,chemistry plays,chemistry plays a,chemistry | plays | a | role | in | everything | around | us
1139,Physics explains the fundamental forces of the universe.,gaming,finance,neutral,colloquial,56,8,7,6,0.875,TRUE,246.6171,physics,1,forces of,1,forces of the,1,the fundamental forces of,explains the fundamental forces of,physics explains,physics explains the,physics | explains | the | fundamental | forces | of | the | universe
1140,Biodiversity is essential for ecosystem resilience.,fashion,entertainment,mixed,academic,51,6,6,7.5,1,TRUE,281.4937,biodiversity,1,is essential,1,biodiversity is essential,1,is essential for ecosystem,biodiversity is essential for ecosystem,biodiversity is,biodiversity is essential,biodiversity | is | essential | for | ecosystem | resilience
1141,The weather today is absolutely beautiful and sunny.,weather,customer_service,positive,formal,52,8,8,5.5,1,TRUE,290.5673,the,1,is absolutely,1,weather today is,1,absolutely beautiful and sunny,is absolutely beautiful and sunny,the weather,the weather today,the | weather | today | is | absolutely | beautiful | and | sunny
1142,It looks like rain is coming this afternoon.,food,social_media,negative,informal,44,8,8,4.5,1,TRUE,200.0618,it,1,like rain,1,looks like rain,1,rain is coming this,rain is coming this afternoon,it looks,it looks like,it | looks | like | rain | is | coming | this | afternoon
1143,Temperature dropped significantly overnight.,travel,news,neutral,technical,44,4,4,10,1,FALSE,32.2472,temperature,1,temperature dropped,1,temperature dropped significantly,1,temperature dropped significantly overnight,,temperature dropped,temperature dropped significantly,temperature | dropped | significantly | overnight
1144,Strong winds are expected throughout the day.,technology,academic,mixed,colloquial,45,7,7,5.43,1,TRUE,302.0993,strong,1,strong winds,1,are expected throughout,1,expected throughout the day,strong winds are expected throughout,strong winds,strong winds are,strong | winds | are | expected | throughout | the | day
1145,The forecast shows clear skies for the weekend. Indeed.,sports,casual_chat,positive,academic,55,9,8,5,0.8889,TRUE,349.509,the,2,clear skies,1,the forecast shows,1,forecast shows clear skies,clear skies for the weekend,the forecast,the forecast shows,the | forecast | shows | clear | skies | for | the | weekend | indeed
1146,Humidity levels are very high today.,health,e-commerce,negative,formal,36,6,6,5,1,TRUE,182.4712,humidity,1,very high,1,are very high,1,levels are very high,humidity levels are very high,humidity levels,humidity levels are,humidity | levels | are | very | high | today
1147,Snow is expected to fall heavily tonight.,education,healthcare,neutral,informal,41,7,7,4.86,1,TRUE,138.901,snow,1,snow is,1,fall heavily tonight,1,to fall heavily tonight,expected to fall heavily tonight,snow is,snow is expected,snow | is | expected | to | fall | heavily | tonight
1148,It is a perfect day for outdoor activities.,business,legal,mixed,technical,43,8,8,4.38,1,TRUE,217.8467,it,1,day for,1,for outdoor activities,1,day for outdoor activities,it is a perfect day,it is,it is a,it | is | a | perfect | day | for | outdoor | activities
1149,Thunderstorms may develop in a late evening.,science,finance,positive,colloquial,44,7,7,5.29,1,TRUE,217.107,thunderstorms,1,in a,1,in a late,1,thunderstorms may develop in,thunderstorms may develop in a,thunderstorms may,thunderstorms may develop,thunderstorms | may | develop | in | a | late | evening
1150,The heat wave continues into the next week.,politics,entertainment,negative,academic,43,8,7,4.38,0.875,TRUE,216.1281,the,2,continues into,1,the next week,1,the heat wave continues,continues into the next week,the heat,the heat wave,the | heat | wave | continues | into | the | next | week
1151,I really enjoyed the pasta dish at that restaurant.,music,customer_service,neutral,formal,51,9,9,4.67,1,TRUE,171.2552,i,1,i really,1,really enjoyed the,1,enjoyed the pasta dish,the pasta dish at that,i really,i really enjoyed,i | really | enjoyed | the | pasta | dish | at | that | restaurant
1152,The coffee here is exceptionally smooth and rich.,movies,social_media,mixed,informal,49,8,8,5.12,1,TRUE,180.5356,the,1,here is,1,here is exceptionally,1,is exceptionally smooth and,coffee here is exceptionally smooth,the coffee,the coffee here,the | coffee | here | is | exceptionally | smooth | and | rich
1153,Can you recommend a good place to eat nearby?,books,news,positive,technical,45,9,9,4,1,TRUE,196.16,can,1,can you,1,place to eat,1,good place to eat,you recommend a good place,can you,can you recommend,can | you | recommend | a | good | place | to | eat | nearby
1154,This burger is one of the best I have ever had.,gaming,academic,negative,colloquial,47,11,11,3.27,1,TRUE,315.9178,this,1,i have,1,burger is one,1,burger is one of,burger is one of the,this burger,this burger is,this | burger | is | one | of | the | best | i | have | ever | had
1155,The dessert menu looks absolutely delicious.,fashion,casual_chat,neutral,academic,44,6,6,6.33,1,TRUE,142.9152,the,1,absolutely delicious,1,dessert menu looks,1,dessert menu looks absolutely,dessert menu looks absolutely delicious,the dessert,the dessert menu,the | dessert | menu | looks | absolutely | delicious
1156,Fresh vegetables make every meal taste better. Really.,weather,e-commerce,mixed,formal,54,8,8,5.62,1,FALSE,355.3684,fresh,1,vegetables make,1,every meal taste,1,meal taste better really,vegetables make every meal taste,fresh vegetables,fresh vegetables make,fresh | vegetables | make | every | meal | taste | better | really
1157,I am trying a new recipe for dinner tonight.,food,healthcare,positive,informal,44,9,9,3.89,1,TRUE,292.9824,i,1,am trying,1,trying a new,1,trying a new recipe,am trying a new recipe,i am,i am trying,i | am | trying | a | new | recipe | for | dinner | tonight
1158,The sushi was fresh and expertly prepared.,travel,legal,negative,technical,42,7,7,5,1,TRUE,190.7714,the,1,the sushi,1,the sushi was,1,the sushi was fresh,was fresh and expertly prepared,the sushi,the sushi was,the | sushi | was | fresh | and | expertly | prepared
1159,Cooking at home saves both time and money.,technology,finance,neutral,colloquial,42,8,8,4.25,1,FALSE,296.2121,cooking,1,home saves,1,cooking at home,1,both time and money,saves both time and money,cooking at,cooking at home,cooking | at | home | saves | both | time | and | money
1160,The bakery opens early every morning.,sports,entertainment,mixed,academic,37,6,6,5.17,1,TRUE,36.6843,the,1,every morning,1,bakery opens early,1,bakery opens early every,bakery opens early every morning,the bakery,the bakery opens,the | bakery | opens | early | every | morning
1161,Artificial intelligence is transforming every industry.,health,customer_service,positive,formal,55,6,6,8.17,1,TRUE,81.6072,artificial,1,intelligence is,1,is transforming every,1,is transforming every industry,artificial intelligence is transforming every,artificial intelligence,artificial intelligence is,artificial | intelligence | is | transforming | every | industry
1162,The new smartphone has impressive camera features.,education,social_media,negative,informal,50,7,7,6.14,1,TRUE,137.0636,the,1,new smartphone,1,new smartphone has,1,the new smartphone has,new smartphone has impressive camera,the new,the new smartphone,the | new | smartphone | has | impressive | camera | features
1163,Cloud computing enables scalable infrastructure solutions.,business,news,neutral,technical,58,6,6,8.67,1,FALSE,64.6705,cloud,1,scalable infrastructure,1,enables scalable infrastructure,1,enables scalable infrastructure solutions,cloud computing enables scalable infrastructure,cloud computing,cloud computing enables,cloud | computing | enables | scalable | infrastructure | solutions
1164,Machine learning models require large training datasets.,science,academic,mixed,colloquial,56,7,7,7,1,FALSE,310.8504,machine,1,learning models,1,learning models require,1,machine learning models require,models require large training datasets,machine learning,machine learning models,machine | learning | models | require | large | training | datasets
